,G1,G10,G15,G23,G25,G37,G38,G44,G45,G54,G55,G57,G62,G63,G64,G65,G66,G67,G69,G72,G73,G75,G82,G85,G87,G92,G99,G5,G26,G36,G40,G42,G43,G46,G83,G90,G91,G93,G96,G98,G100,G2,G3,G4,G6,G7,G8,G9,G11,G12,G13,G14,G16,G17,G18,G19,G20,G21,G22,G24,G27,G28,G29,G30,G31,G32,G33,G34,G35,G39,G41,G47,G48,G49,G50,G51,G52,G53,G56,G58,G59,G60,G61,G68,G70,G71,G74,G76,G77,G78,G79,G80,G81,G84,G86,G88,G89,G94,G95,G97,y_G9
68,0.1315981,0.4982624,0.0069857,0.1752271,0.1464519,0.634986,0.1310953,0.6065962,0.5917196,0.163365,0.4381733,0.2632275,0.2487828,0.6829856,0.4595065,0.4594667,0.2961606,0.315707,0.4187792,0.034258,0.0474659,0.4322127,0.0,0.5472334,0.152507,0.3682347,0.5809759,0.7077948,0.5785257,0.7551503,0.6347803,0.5127575,0.7183557,0.6880907,0.5325866,0.6878493,0.6484155,0.6167155,0.6555322,0.5623541,0.7700855,0.2141471,0.4543845,0.4170888,0.0521181,0.7158993,0.3706709,0.0,0.0387269,0.3124174,0.0277522,0.0188334,0.0973549,0.2994027,0.4951026,0.053851,0.009681,0.0303869,0.1468533,0.0996049,0.4266275,0.3028468,0.1722277,0.4502968,0.2612754,0.0299364,0.2269868,0.1362165,0.6573922,0.0572979,0.0465327,0.650322,0.5410356,0.3929967,0.1433881,0.7118233,0.5907778,0.4033554,0.3141601,0.2476709,0.0893595,0.3457801,0.0224388,0.3455079,0.0176464,0.1887933,0.0818821,0.60955,0.0240671,0.0858635,0.1234132,0.0343282,0.320662,0.1835388,0.1662942,0.0772299,0.0390277,0.4590323,0.5270529,0.204872,0.0092587
69,0.1991675,0.4713712,0.0114545,0.1145247,0.3432832,0.5969976,0.5106879,0.4384072,0.6448377,0.2902062,0.4426557,0.2069538,0.3164503,0.6030573,0.4209432,0.3917528,0.3918959,0.3326688,0.5794124,0.0149543,0.0440992,0.3158442,0.138359,0.0269567,0.5932375,0.4382303,0.4541402,0.5499418,0.7566072,0.5102899,0.6114823,0.6353597,0.6768898,0.7265921,0.0,0.5897144,0.6232667,0.6360368,0.6542459,0.5833154,0.6750443,0.2380526,0.5355209,0.5480121,0.0490509,0.6208066,0.4557646,0.0,0.1859135,0.6569751,0.2245481,0.0164353,0.0715104,0.0495914,0.4307559,0.2970282,0.167294,0.0356816,0.1358352,0.1835172,0.450105,0.3566884,0.1787469,0.474479,0.1456169,0.0298683,0.2126173,0.0871211,0.539127,0.4805192,0.0346521,0.5977218,0.5142572,0.7379725,0.1709828,0.5553801,0.759175,0.4341322,0.2577454,0.0188656,0.1377038,0.2261778,0.0149419,0.3478373,0.0244461,0.1154168,0.0559556,0.6422668,0.0206086,0.1104116,0.1476766,0.024317,0.3521998,0.0935115,0.1032762,0.3242573,0.0742841,0.4137084,0.4973581,0.2609863,0.244477
70,0.1255595,0.3996771,0.0068772,0.1435573,0.3981379,0.5708306,0.7120666,0.5487717,0.5784936,0.1816772,0.5064613,0.2872807,0.2959759,0.6747382,0.3538044,0.3775152,0.4076788,0.372869,0.4702339,0.0158745,0.026986,0.4598899,0.1009249,0.0,0.6511637,0.460217,0.5437225,0.6565341,0.6441276,0.615072,0.5314447,0.6097593,0.6815359,0.6316492,0.5889323,0.6790946,0.5465472,0.7132499,0.5809103,0.6208995,0.7062106,0.2243972,0.6101502,0.4576522,0.0436523,0.6048758,0.4455953,0.0,0.2019005,0.6309196,0.6410061,0.0143485,0.0213161,0.073259,0.542482,0.0535819,0.0084462,0.0362969,0.1592542,0.0947459,0.4430889,0.3694348,0.1760491,0.4674034,0.2164495,0.0374542,0.2569533,0.1133912,0.6465672,0.4283344,0.0271166,0.6718307,0.5403347,0.3988055,0.1716291,0.7279677,0.5902469,0.519346,0.4141492,0.0269147,0.0854647,0.2704225,0.0504871,0.3090969,0.014817,0.1362885,0.0797713,0.658863,0.007938,0.1004732,0.1053107,0.0539633,0.4110139,0.6254049,0.1012068,0.3469285,0.0453927,0.5558907,0.4955315,0.2996723,0.2043507
71,0.1244618,0.4693246,0.0050215,0.1511359,0.1448936,0.6543768,0.1162178,0.6264394,0.562857,0.2154226,0.4349612,0.3143353,0.283395,0.6590856,0.4481356,0.4640054,0.2861963,0.3721342,0.450548,0.0095455,0.0302531,0.3717278,0.2165349,0.4923687,0.1049214,0.4559209,0.5939734,0.5569184,0.6579178,0.723505,0.6997938,0.6486345,0.6498161,0.591568,0.6313871,0.63794,0.7146713,0.6882385,0.6564925,0.6143685,0.6356992,0.266265,0.4900107,0.3489864,0.1023528,0.6606314,0.4695577,0.0,0.0068575,0.3113093,0.0210565,0.0109946,0.1231013,0.3932566,0.5164497,0.0780366,0.0038705,0.059896,0.1337241,0.1773554,0.3570522,0.3333273,0.193408,0.4645318,0.2308989,0.0409416,0.223291,0.1301291,0.6563219,0.0651384,0.0207707,0.5522119,0.4893557,0.4090904,0.1414758,0.5313989,0.5350357,0.3309038,0.3126282,0.1947979,0.0845956,0.2826338,0.0480102,0.4629653,0.0154158,0.1914645,0.0630454,0.6221294,0.0177717,0.1059874,0.1410675,0.009719,0.3582725,0.1759912,0.0,0.0571053,0.035457,0.4571903,0.5606828,0.2429193,0.0224947
72,0.1172616,0.4484967,0.0046918,0.135426,0.1903966,0.5607819,0.1087744,0.5216321,0.5607193,0.1828116,0.436849,0.1974596,0.253603,0.5498179,0.4396903,0.4440077,0.3881939,0.3244841,0.3822425,0.0230319,0.032234,0.326719,0.1526279,0.519189,0.0,0.4108748,0.5500014,0.6181818,0.7122859,0.6458181,0.6413826,0.6655848,0.5725302,0.5141005,0.6180938,0.6117561,0.6064069,0.6464546,0.622315,0.5824109,0.6112432,0.1967885,0.5135983,0.470984,0.0536656,0.5254698,0.4021468,0.0,0.0131298,0.2951913,0.0152998,0.0107627,0.1091755,0.3785762,0.5018857,0.0656465,0.0019747,0.0388365,0.1548106,0.099957,0.3651239,0.2876888,0.1492538,0.4303351,0.2171483,0.005037,0.2175708,0.1135106,0.8299706,0.0843141,0.067625,0.6919287,0.5650109,0.409468,0.1555393,0.5756028,0.5980705,0.4611354,0.3580896,0.25012,0.0768548,0.2391609,0.0117761,0.438032,0.0213923,0.1173879,0.0528332,0.7174916,0.0386499,0.0849542,0.1089338,0.0317506,0.3488789,0.1497692,0.2843138,0.0798835,0.0233732,0.3984687,0.4356892,0.3018183,0.0307768
73,0.1176365,0.5007234,0.0055873,0.1577772,0.1357576,0.7479992,0.0897588,0.4637966,0.6276922,0.1888468,0.4662863,0.2705754,0.275069,0.4719661,0.4852705,0.4170365,0.3185296,0.2956808,0.4524904,0.0461228,0.065796,0.3451107,0.1689732,0.7056262,0.1607962,0.4252413,0.5897605,0.5215168,0.5931342,0.5834594,0.6274736,0.6264716,0.6851891,0.6560809,0.5891043,0.6406715,0.7416235,0.6319336,0.5862306,0.6859633,0.673563,0.2661585,0.4307111,0.3316015,0.0285958,0.6703134,0.4281878,0.0,0.0160665,0.3713237,0.0300398,0.0194669,0.1082115,0.3442723,0.4394338,0.0479436,0.0016888,0.0442127,0.1915194,0.124299,0.4867054,0.3438414,0.1779206,0.4442372,0.2371152,0.0112719,0.219112,0.1214459,0.6577336,0.0652996,0.0471911,0.6306347,0.5164845,0.3414627,0.1453416,0.609102,0.6785315,0.3885844,0.3073184,0.1970034,0.0806498,0.2351796,0.0098987,0.5554823,0.0125344,0.1293449,0.0802871,0.6586677,0.0320448,0.1355958,0.1329906,0.0359916,0.4046454,0.1568561,0.151019,0.0,0.0219404,0.4643863,0.511941,0.3231765,0.0193003
74,0.1328448,0.4467634,0.0108295,0.127241,0.0879259,0.5843133,0.0975223,0.52495,0.6372448,0.3431778,0.4739684,0.3539915,0.2889066,0.6844627,0.4402006,0.4607765,0.3399305,0.3820788,0.4904936,0.012955,0.0389666,0.3660903,0.1394244,0.5218898,0.1058614,0.5030337,0.5789005,0.5010855,0.6353793,0.5468779,0.575107,0.7726779,0.6313237,0.6935265,0.5797121,0.7802819,0.5193284,0.6417544,0.5006737,0.5660202,0.7180801,0.2636766,0.4522352,0.2776125,0.0296648,0.6558952,0.4205598,0.0,0.0242366,0.3147851,0.034821,0.0292179,0.1032278,0.3280015,0.4429199,0.0549623,0.0030699,0.0624085,0.198975,0.1462011,0.4737239,0.3572987,0.1926135,0.5085603,0.1628557,0.0263714,0.1699823,0.1100732,0.6061461,0.0588545,0.0451411,0.5804246,0.5514493,0.4041868,0.1714605,0.600697,0.7303252,0.4979111,0.3269307,0.2063519,0.0757388,0.2425787,0.0300231,0.4569277,0.0147857,0.156577,0.0476179,0.5801803,0.0224783,0.1325539,0.1637182,0.0123685,0.2962897,0.1273714,0.2273202,0.0532446,0.0,0.4265002,0.4232285,0.196552,0.0081171
75,0.1747635,0.5825667,0.0125447,0.14077,0.1232232,0.6731853,0.1165478,0.4539308,0.6655646,0.2553945,0.4091143,0.2314761,0.2889972,0.6458444,0.4549559,0.5640281,0.2887246,0.2685023,0.5263308,0.0225304,0.0182725,0.3453755,0.1171106,0.534632,0.141724,0.4381107,0.4930019,0.6166093,0.6078202,0.6037207,0.6502569,0.6090738,0.6503012,0.5864409,0.653828,0.0,0.8070954,0.667972,0.5984192,0.6583919,0.630325,0.2465558,0.535693,0.2889051,0.0572132,0.7719633,0.451071,0.0,0.0114384,0.3070386,0.0482491,0.0114819,0.0722817,0.3416099,0.4762574,0.0615925,0.0036573,0.032281,0.1351864,0.1026652,0.4630621,0.1407392,0.1725404,0.4739505,0.1946818,0.0278651,0.2068206,0.1236203,0.6042268,0.0657725,0.0490131,0.5706196,0.6507963,0.3750535,0.1613741,0.5862041,0.7570375,0.4255835,0.3842701,0.2439958,0.059957,0.2744282,0.0461561,0.4610973,0.606252,0.1703126,0.0829291,0.6158716,0.0199814,0.091207,0.154123,0.0220888,0.4249048,0.270029,0.2244077,0.0638066,0.050067,0.4787403,0.4467177,0.3075269,0.0135894
76,0.1659446,0.4553971,0.0017627,0.0490966,0.1115579,0.6146197,0.0607533,0.6177205,0.6357019,0.2803853,0.4865189,0.230968,0.263111,0.6365493,0.4030018,0.5394507,0.3565029,0.2577275,0.4327877,0.009068,0.0537769,0.3971804,0.1066063,0.5739907,0.1428432,0.0434397,0.5312707,0.6221748,0.5331999,0.6123108,0.6435077,0.6396149,0.6091263,0.6445295,0.6365361,0.5713545,0.0,0.6193049,0.6116504,0.635505,0.712314,0.3127285,0.5977002,0.3384053,0.0302795,0.7472701,0.459113,0.0,0.0143184,0.3442622,0.0439533,0.020975,0.0712123,0.3224036,0.5054976,0.0813337,0.0005331,0.013291,0.1543444,0.0951285,0.4996065,0.5261755,0.2763232,0.4967636,0.1997472,0.0536141,0.2624369,0.1046061,0.5395261,0.0568116,0.0504918,0.5314085,0.4700642,0.4364433,0.1307728,0.6485012,0.6753693,0.4266051,0.3850645,0.2541262,0.1001339,0.2569633,0.0113858,0.4237429,0.0236401,0.160045,0.0921732,0.6682337,0.0223142,0.1121128,0.1815943,0.0455512,0.4011151,0.1626587,0.2051309,0.0530448,0.0691088,0.4614183,0.5159162,0.2285274,0.0077038
77,0.1573721,0.5213268,0.0105225,0.0933842,0.127538,0.6719377,0.1264564,0.4757104,0.6882828,0.2462461,0.4205912,0.2701918,0.2909765,0.6549437,0.4834486,0.5206621,0.4243284,0.3321461,0.489766,0.0126909,0.1251163,0.4296174,0.0867493,0.4891286,0.1613397,0.0,0.5717104,0.6236066,0.6805973,0.7182059,0.5841435,0.6000814,0.5937137,0.6376225,0.6951239,0.5748942,0.7011603,0.619194,0.6224616,0.5272567,0.718133,0.2710593,0.4946071,0.4202118,0.0579345,0.622698,0.3864169,0.0,0.0097879,0.370382,0.0168244,0.0092145,0.0517117,0.296554,0.5007618,0.0681747,0.0023028,0.0478993,0.1123583,0.1218387,0.5030584,0.6697702,0.1645408,0.4555163,0.1489001,0.0300953,0.2307679,0.1156414,0.6143483,0.0570785,0.0472666,0.5135653,0.5860599,0.4320835,0.1819016,0.5654117,0.6269581,0.4533347,0.343696,0.1800774,0.1038307,0.2655389,0.0266925,0.4298713,0.0152665,0.1727074,0.078668,0.6370167,0.016106,0.0687579,0.1844927,0.0291708,0.3582791,0.1805949,0.1783108,0.0764759,0.0486969,0.4648323,0.3932534,0.2536691,0.0228255
78,0.1641723,0.4091522,0.0115949,0.0753103,0.1296915,0.6312908,0.1138886,0.4388653,0.6559643,0.1814548,0.5030877,0.2702976,0.2776712,0.5384288,0.3756164,0.4536547,0.4201122,0.349526,0.4453281,0.0353863,0.0504073,0.3375982,0.1024701,0.5212633,0.1246433,0.3892784,0.5280402,0.6245106,0.5584871,0.6394749,0.66364,0.7095893,0.5885061,0.6693316,0.650174,0.6153994,0.6361116,0.0,0.6369364,0.5639403,0.7133149,0.3031826,0.4255936,0.3216106,0.0490214,0.6365969,0.3452345,0.0,0.016716,0.3261705,0.0365457,0.0552153,0.095886,0.4558762,0.4952494,0.0837968,0.0035294,0.0546676,0.1420011,0.0706835,0.5175486,0.4165659,0.1431038,0.376087,0.1608782,0.0044576,0.1844565,0.1555123,0.583617,0.065154,0.0963427,0.6387984,0.6329798,0.3902952,0.1435313,0.6011763,0.6312398,0.352468,0.3324196,0.2966439,0.10709,0.2363941,0.0160201,0.4111337,0.0160463,0.2087418,0.0424947,0.6570879,0.0240712,0.1360185,0.1456514,0.0236165,0.3444229,0.1141292,0.1977578,0.0779339,0.0551418,0.042739,0.1856421,0.2077019,0.0064083
79,0.1775702,0.4638361,0.0164785,0.1069133,0.1674425,0.625026,0.0836423,0.5091016,0.7020087,0.2338299,0.5046236,0.2572626,0.2443153,0.5503111,0.5335118,0.460311,0.3048732,0.3778708,0.4283832,0.0269556,0.0543442,0.3602555,0.0937202,0.4960169,0.0957064,0.3964128,0.6404291,0.5527668,0.6439469,0.5948167,0.5988104,0.5786734,0.7376897,0.6344302,0.6558901,0.5603524,0.5944961,0.7190059,0.600733,0.5971601,0.6249513,0.2509213,0.4804372,0.3485324,0.0348186,0.6396367,0.4598363,0.0,0.0225671,0.3806107,0.0353968,0.0273648,0.1188184,0.3480169,0.4958643,0.0446562,0.0070086,0.031723,0.1747466,0.1490416,0.4757649,0.3950178,0.131743,0.3791566,0.25872,0.0112738,0.1555065,0.1857384,0.5955491,0.0706297,0.0260269,0.5822324,0.5077018,0.4165703,0.1846649,0.5400282,0.6796841,0.3630537,0.2811478,0.2242874,0.0428367,0.2283066,0.0231315,0.3892822,0.0084106,0.1694029,0.0605857,0.7416608,0.0151681,0.0643555,0.1724744,0.0236294,0.3407576,0.1137699,0.1615766,0.0947564,0.0302837,0.0,0.3975912,0.2697348,0.0297428
80,0.1184947,0.5032097,0.0057812,0.1442738,0.149494,0.6001124,0.1153976,0.5262495,0.610035,0.199074,0.5195483,0.3079222,0.2523383,0.7681496,0.3908157,0.3862296,0.5023194,0.3899524,0.4932793,0.0175874,0.013618,0.3789484,0.1294903,0.4681921,0.1588487,0.474484,0.5656855,0.6334215,0.5208053,0.5217507,0.5535305,0.6016941,0.5582776,0.6108683,0.6642049,0.6121875,0.6833812,0.6383587,0.6880298,0.5812661,0.6786213,0.2164891,0.4996235,0.3142341,0.0333969,0.6240253,0.4469209,0.0,0.0251176,0.3471558,0.0397403,0.0665112,0.1048994,0.303534,0.3947851,0.0674014,0.0023979,0.046557,0.1577428,0.1705173,0.4192088,0.3303757,0.2204924,0.4080919,0.1891467,0.0053042,0.2159279,0.1008104,0.5855657,0.039,0.0464631,0.4820664,0.6032313,0.3243016,0.1834767,0.6537586,0.5723583,0.2881091,0.2770747,0.1862568,0.0988713,0.1955054,0.0129793,0.4167306,0.0216099,0.1844782,0.0758157,0.5178345,0.016024,0.0884019,0.164947,0.0227142,0.396171,0.1650509,0.220815,0.0942362,0.0673723,0.3659701,0.0,0.263221,0.019691
81,0.1110301,0.5125764,0.0043867,0.0957189,0.1065724,0.5299897,0.0995232,0.5542847,0.6534641,0.2774777,0.4810128,0.3915918,0.3495059,0.5568735,0.4536682,0.4556517,0.2254245,0.3219236,0.4715099,0.0111045,0.0415299,0.2947012,0.1237959,0.5659153,0.1305741,0.4146488,0.4807236,0.7082578,0.5537439,0.8259661,0.7088056,0.7663654,0.6251465,0.6657075,0.6118857,0.5972462,0.6297342,0.6620322,0.0,0.6813738,0.6160723,0.1868931,0.5195264,0.311544,0.0426022,0.6801076,0.4505451,0.0,0.0326765,0.3771144,0.0386579,0.0356704,0.0925097,0.2967735,0.4991227,0.0783332,0.0080361,0.5965519,0.2238826,0.1255599,0.4039512,0.371975,0.1407011,0.4730024,0.2513606,0.0151107,0.3258486,0.096813,0.5635418,0.0431274,0.0645217,0.4828603,0.5293883,0.3782964,0.2328572,0.5378463,0.5601499,0.3008357,0.4008678,0.1941665,0.0733849,0.1708712,0.0140182,0.3667962,0.0140103,0.2153864,0.0251218,0.7103873,0.0141312,0.1403816,0.1672938,0.0491906,0.407687,0.1090563,0.2316001,0.0868203,0.0484262,0.4063473,0.4272225,0.5977541,0.0360686
82,0.128826,0.4028252,0.0083531,0.095904,0.0851087,0.6936974,0.1239479,0.5063432,0.5614773,0.2835281,0.5001586,0.2912732,0.2701538,0.6856304,0.4607773,0.5030625,0.295806,0.3238961,0.4707109,0.014592,0.0475295,0.4387987,0.1125865,0.6324534,0.0991498,0.4826797,0.5596305,0.6283057,0.6309724,0.635477,0.6573665,0.6819035,0.5701809,0.623959,0.6721199,0.6506487,0.6919719,0.5726669,0.829398,0.5740978,0.6539267,0.2408193,0.4674354,0.3469828,0.046104,0.5136242,0.3500853,0.0,0.0132086,0.3512992,0.0487005,0.0306984,0.0701866,0.3120842,0.6027793,0.0473555,0.0018899,0.0307514,0.1536809,0.1446461,0.4789879,0.2986243,0.1501362,0.4730979,0.1633228,0.0282065,0.2022066,0.1227188,0.6439041,0.0809829,0.0714564,0.6395794,0.6338684,0.513655,0.1418581,0.5646058,0.587906,0.4268914,0.2779257,0.2855377,0.0752429,0.2529922,0.0044642,0.3818383,0.0211692,0.1731765,0.0606655,0.6909069,0.0173467,0.0758336,0.1523605,0.0269142,0.3779003,0.2050637,0.174987,0.0504195,0.0264475,0.3874977,0.3993777,0.0,0.0508852
83,0.1240432,0.4927455,0.0053708,0.0533696,0.1308481,0.626511,0.095434,0.4378438,0.6798791,0.1555146,0.3953182,0.253413,0.3740078,0.5432405,0.3957115,0.5846268,0.2957827,0.3360778,0.5156249,0.0346762,0.0487206,0.3892098,0.1914341,0.5095515,0.1236033,0.5235063,0.105996,0.5622805,0.61353,0.5396438,0.5706533,0.6373764,0.597384,0.6313985,0.6835881,0.5785878,0.6939441,0.7968753,0.5825038,0.0,0.6904801,0.2177401,0.4065926,0.3583522,0.0539112,0.5308816,0.4345187,0.0,0.011155,0.2438978,0.0295593,0.0251091,0.1082381,0.3572516,0.5738905,0.0640121,0.0050734,0.0201358,0.1406053,0.1008986,0.5706482,0.3789874,0.1949218,0.5366437,0.2386477,0.0372669,0.1784291,0.0769332,0.6431967,0.0752734,0.0523362,0.661514,0.5320422,0.3647437,0.1333038,0.6605444,0.6267688,0.4550448,0.3039696,0.285531,0.0798089,0.2310381,0.0158342,0.4145468,0.0167128,0.1417158,0.0479875,0.5745338,0.0387967,0.0706412,0.1571254,0.0191692,0.3154425,0.1595877,0.2253614,0.1245591,0.0354659,0.4572146,0.4422023,0.2713523,0.0126705
84,0.1169631,0.4012163,0.0061107,0.1280042,0.1618544,0.6181085,0.0584007,0.416073,0.6845249,0.2437733,0.3928823,0.3414741,0.2258676,0.6094632,0.4396156,0.6118102,0.3153258,0.4193541,0.4446158,0.0188428,0.0184222,0.4378694,0.1342582,0.5094363,0.1489792,0.4801402,0.0,0.6308774,0.5706886,0.5881077,0.6115668,0.6078034,0.6862445,0.6686946,0.6350041,0.6987115,0.6154879,0.7708887,0.6812116,0.6182509,0.5160673,0.215758,0.4602181,0.3163231,0.0469409,0.6311931,0.4100547,0.0,0.0248844,0.4541436,0.0212974,0.0114591,0.1032666,0.3566903,0.5948895,0.0526277,0.0055041,0.0219079,0.1599263,0.1515232,0.3822631,0.3248147,0.1837578,0.4193569,0.1516838,0.0234767,0.2628214,0.0926729,0.5438178,0.0650695,0.0392681,0.5918781,0.5237386,0.4223927,0.1648535,0.7080364,0.6847043,0.4048244,0.2442504,0.2855585,0.0953667,0.2287665,0.0092732,0.3794074,0.024408,0.1926401,0.0457637,0.5585564,0.0264786,0.0879216,0.1736981,0.0329121,0.2431773,0.1838258,0.1988592,0.0532135,0.0326191,0.5220514,0.425811,0.2439746,0.0630198
85,0.1403573,0.4442968,0.0087007,0.1343317,0.0798064,0.6275128,0.1026203,0.5871904,0.6965229,0.2702531,0.5086885,0.1577467,0.2866406,0.4922897,0.373348,0.4634916,0.4117426,0.3038697,0.4509415,0.0273554,0.0497445,0.4442863,0.1158194,0.5309754,0.1140824,0.4469384,0.5614538,0.7081964,0.6252963,0.6101525,0.7144504,0.6923681,0.5879381,0.6157876,0.6521404,0.6042533,0.6095646,0.6550621,0.5945979,0.5902573,0.5481466,0.116043,0.4982184,0.2862524,0.037699,0.6456384,0.4476367,0.0,0.0238948,0.290782,0.0326319,0.0082785,0.1638587,0.3807005,0.4572849,0.0382077,0.0060735,0.0457328,0.1529319,0.1210139,0.5300937,0.2855325,0.2104165,0.4924795,0.1824045,0.0240991,0.2441192,0.1112913,0.5829188,0.0524153,0.0295571,0.6422744,0.6469524,0.3772157,0.2163583,0.5234688,0.6114584,0.4512452,0.4946782,0.238069,0.1138431,0.2476652,0.0163729,0.3082255,0.0293569,0.2779169,0.101345,0.5563797,0.0169423,0.0605418,0.1512659,0.0280181,0.3677316,0.1296269,0.2242765,0.0423087,0.0624452,0.3707001,0.5224159,0.2092501,0.0318306
86,0.0813936,0.408166,0.0056975,0.1271739,0.1337958,0.6298923,0.1386595,0.4465295,0.5426645,0.1891912,0.5753118,0.2318647,0.272,0.6235966,0.4278245,0.5248317,0.2285524,0.3334059,0.4890945,0.015026,0.0462225,0.3677095,0.1469587,0.6097592,0.1373158,0.4987898,0.5547289,0.6575688,0.6436309,0.6331871,0.5725985,0.5786786,0.5360393,0.6733277,0.5716538,0.6272998,0.6702723,0.5495521,0.6432756,0.6812123,0.4983147,0.1935028,0.561137,0.13351,0.0533191,0.5340826,0.4151548,0.0,0.0314786,0.3514763,0.027526,0.022921,0.1116768,0.3322847,0.4451014,0.0931838,0.0046045,0.0555543,0.158432,0.1542873,0.5283384,0.4861678,0.1995259,0.4719967,0.1720115,0.0377849,0.2109363,0.0951596,0.5990282,0.0625024,0.0709912,0.5772727,0.6068639,0.338776,0.1813993,0.5384011,0.699299,0.486625,0.4110452,0.2591687,0.1525818,0.252035,0.0148537,0.4675223,0.0165894,0.212109,0.0342837,0.6328956,0.0107347,0.2043745,0.1688101,0.0226943,0.3295642,0.1224384,0.1783123,0.1283405,0.0386208,0.3683045,0.3921483,0.3518327,0.0109941
87,0.1469715,0.3454225,0.212905,0.1303961,0.1309405,0.6515171,0.1541242,0.3478346,0.6005607,0.3001959,0.5356607,0.2213,0.3135323,0.6419415,0.3881352,0.5648892,0.4181965,0.2867001,0.5350981,0.0340889,0.0753443,0.324288,0.0917574,0.5808695,0.0989281,0.4882078,0.5209749,0.289476,0.5126919,0.5666216,0.7102077,0.607663,0.4987917,0.6136536,0.6522759,0.6401334,0.6567098,0.5304604,0.637134,0.6720296,0.6439135,0.019467,0.5201262,0.200362,0.1462362,0.5220554,0.3256837,0.0,0.1312654,0.4691265,0.0361564,0.0659924,0.3365994,0.5292636,0.5829001,0.0685451,0.0334981,0.0651621,0.1704247,0.1119177,0.4195224,0.3261374,0.1908181,0.4830406,0.2373636,0.0056545,0.2481766,0.0896989,0.7358316,0.0498409,0.0515825,0.4968112,0.5208625,0.412523,0.1561052,0.5691585,0.6006808,0.4155536,0.4988058,0.236328,0.0658646,0.2559713,0.0150019,0.3376896,0.0292839,0.247573,0.0537254,0.7386824,0.0147907,0.1042114,0.1248718,0.0110359,0.3981765,0.1714722,0.2240102,0.0700316,0.0523692,0.3928464,0.3658904,0.2402194,0.0093941
88,0.1441205,0.2951172,0.0154178,0.1640365,0.0454821,0.6278794,0.0799746,0.4316877,0.5938501,0.2517274,0.4683447,0.2942942,0.3401393,0.4844924,0.4585703,0.4462452,0.3116401,0.3338377,0.3929569,0.0281646,0.0483942,0.4320909,0.0965746,0.4531183,0.1230358,0.4045326,0.5078129,0.7102921,0.6232982,0.6735881,0.5748752,0.6300254,0.7076155,0.6967237,0.6569548,0.6850047,0.6001225,0.5738928,0.5885396,0.7394933,0.591974,0.3267834,0.5487471,0.3258758,0.0243079,0.8702454,0.4112203,0.0,0.0110582,0.3377124,0.0464533,0.0257874,0.102604,0.3368469,0.4860288,0.1065702,0.0007052,0.065569,0.1529058,0.1012941,0.3945549,0.3628516,0.1726696,0.3925371,0.16344,0.0090755,0.2168788,0.1240354,0.6592058,0.0696726,0.0213142,0.593444,0.5924241,0.3549188,0.1327854,0.5459221,0.6484425,0.3968679,0.2501902,0.283487,0.085446,0.2137487,0.012627,0.3821286,0.017161,0.1524217,0.0524753,0.623579,0.0187624,0.1017613,0.1476154,0.0207245,0.3441925,0.2263362,0.1418925,0.0470686,0.0402425,0.3484364,0.5546589,0.2801299,0.001901
89,0.1654223,0.489681,0.0070206,0.1659999,0.1045873,0.61202,0.093253,0.6272639,0.5559954,0.2552528,0.5080964,0.2515931,0.3343159,0.5254774,0.3992946,0.4634046,0.3458597,0.338568,0.4904451,0.0133195,0.0351191,0.3836326,0.1136672,0.6587471,0.1157216,0.3978367,0.431348,0.6667014,0.7189731,0.6502799,0.6020442,0.6243336,0.6765024,0.5822206,0.6156116,0.5697247,0.6492198,0.5810583,0.6828576,0.6159949,0.697997,0.2095778,0.3717906,0.5031225,0.050083,0.4232655,0.3437234,0.0,0.0227,0.3891743,0.020485,0.0328073,0.0625631,0.3771739,0.5126552,0.0692191,0.0018589,0.0470014,0.1681893,0.0957893,0.453108,0.3547264,0.1738009,0.4167952,0.1806247,0.0168624,0.2737011,0.0734716,0.6470962,0.0242923,0.0683471,0.5201977,0.4962661,0.3383028,0.187999,0.6312781,0.6618753,0.425322,0.2594748,0.23854,0.0671817,0.2099452,0.0205046,0.3711069,0.0229205,0.1478334,0.0875861,0.6148002,0.0245569,0.0961366,0.1369832,0.0165286,0.4446486,0.1812746,0.1349981,0.0589511,0.0292064,0.364127,0.452221,0.1874884,0.0279513
90,0.1470061,0.4196233,0.0071446,0.1169592,0.1548756,0.5746322,0.1157849,0.6528847,0.5984443,0.2460783,0.4605109,0.2971405,0.2970019,0.719252,0.5146877,0.5196934,0.2944047,0.2788497,0.4822304,0.0087574,0.0695671,0.2959475,0.1015947,0.4683449,0.1388699,0.3871004,0.5784114,0.5965813,0.6428453,0.5696737,0.6540745,0.5934502,0.693533,0.7156832,0.5874752,0.7456947,0.5670816,0.6141097,0.638326,0.6906225,0.6776168,0.1501897,0.5107545,0.3007039,0.0358647,0.6541183,0.2307316,0.0,0.0133402,0.4191704,0.0226941,0.0116006,0.0699295,0.3664528,0.527734,0.041033,0.0004561,0.0532453,0.114216,0.2308641,0.4408947,0.3313269,0.1504745,0.4854258,0.2133563,0.0306976,0.2572024,0.1169626,0.5159293,0.0648603,0.0620916,0.620952,0.5743914,0.5494681,0.1778454,0.6835029,0.5589696,0.4700381,0.3876949,0.3005175,0.0868195,0.2344906,0.0151624,0.3932951,0.0240728,0.1750667,0.0828522,0.5313399,0.0109489,0.0748273,0.1921648,0.0295389,0.4033312,0.1685407,0.1871986,0.1323917,0.0540234,0.4750648,0.4287635,0.2335963,0.0085812
